x,y
4.123540674716869,-0.3944572519961958
5.387644760782458,-0.5140913014280267
2.8466194743347555,0.10461988161426361
2.810615998227793,0.4228054013538007
1.5081205613601694,1.2277360860668685
0.236099825490163,0.6434715573047646
0.48015113098419016,0.39279327247846096
4.78727900782069,-1.2053434706888764
2.2584132569311706,0.8645177181287443
3.0839056094048134,0.28884760998633974
3.4003757745690293,-0.39897623059703746
3.5168463653159403,-0.3809433579715189
3.67050949120935,-0.2126616936833961
1.8881019664913246,1.0130365686524028
3.4666649000692007,-0.2936035040576527
0.8298529880987752,0.6970407533954133
3.9827680475617937,-0.7175759726303035
0.44864662812649164,0.3017898910693464
5.455721061317187,-0.9440497750327412
2.5086566994394968,0.33545623449476175
0.39986560232609997,0.6061691621793535
5.815447966534773,-0.4667103557533158
0.9909947169799725,0.7202922441170962
0.12432137577989169,0.24150649828215034
1.6299531685856232,0.9132192737969138
