x,y
4.218486942089899,-0.5279210413792843
2.0954919444210534,0.608534329819779
6.2453447208677755,-0.0712396279787415
0.29755805636481575,0.4003724888913208
4.168745312424751,-0.8803376911459845
0.018631426507495562,-0.058034110614828056
4.90910807585122,-1.1447030925225246
5.484977427438065,-0.8442686170689447
4.435893116426449,-1.4317550860552097
1.0073266867297372,0.7157066610651844
1.8612507016435724,1.133556553354963
1.545898003668071,1.0300974213621046
1.9000918257737234,0.9318717289149675
4.247954975824966,-0.9951169371379087
0.5769831687283662,0.6632139369600708
0.47270273232789606,0.5374252798022533
4.513522021915694,-1.0884083425167774
2.9603343510508804,0.3501514923735085
5.35328411226171,-0.8292388314698846
5.57363771535329,-0.39784041303056045
2.0071298490642193,0.6727023925181534
3.027085528568741,0.012329731353418388
5.043827119586062,-1.2134842078206447
4.316603138557056,-1.0368072290959152
2.9578894972254512,0.22252191893285153
