x,y
2.5360756106569884,0.38890590179719436
2.354234836676437,0.649097331833764
1.791212818617381,0.5267758621626001
1.1471012523683248,1.0042571210184568
1.726827200579903,1.0915861290364566
0.32714004801773944,0.7943352373715673
1.183282698886639,1.4058553581151005
1.4598189052438784,0.7585136380472399
0.8801625921934546,0.6278708681021477
6.122180243088389,-0.06299519353772298
3.463865258483581,-0.19047055055917123
1.842482590939655,0.9580026263862842
3.602987542289228,-0.20966466087122834
1.4663155080822412,0.30119070292068084
5.478047788555939,-0.4418192649955361
0.7078161494982519,0.6346305479786324
0.9165310238157788,1.5785011138116993
1.4120650970486261,1.1347811299527095
1.292213972779717,1.0360334783716945
2.649246083664099,0.20225617204959645
5.9697544498350315,-0.1402747144836724
1.995675751762343,0.5946830604134485
5.583043823825684,-0.8343376717365488
2.192358248244646,1.4004200246831675
1.9971514474069474,0.6428501017965988
