x,y
2.771653601209828,0.12088704265850153
5.22682324935976,-1.3908004999446772
4.12333059650866,0.4231301838755467
5.012421886036419,-1.7400466619514687
6.031126375795869,-0.3669107363868802
2.9520659435383343,0.18039190419068912
4.855197677755438,-1.5216747520391114
3.880009061442758,-0.7126990935300844
3.6236526775205173,0.09397316963129615
0.7639559034520432,0.5081312499073689
0.04694640017188031,0.1722064077367776
6.071750508695283,-1.1810482654281145
1.3147664311757061,1.3950258254678667
4.701080282600934,-1.101440703381286
2.6784540988191448,0.6839848699013085
0.29435691293075306,0.25657895987506946
1.2927892601407867,1.6558927419536782
4.945648148718106,-1.0909756175912422
3.6011461323338825,-0.9037923948581394
3.6062453984781007,-0.3827110907134509
1.8403132528979407,0.5757843910719502
3.994985423371088,-0.2632074390104861
4.982926763348592,-0.4425315591649204
4.899733311850314,-1.310153009325667
2.9096922700861243,0.879760270856405
5.8564532087109855,-1.0699154658023458
5.727739155720157,-0.5172717887594004
2.2976968777939537,0.6847529399217644
1.4733389532715668,1.01477817498131
5.534463781370268,-1.9529610625309122
6.255873240489755,0.2263930970963321
1.3818111935435136,1.056540072697613
2.2324841907791533,0.15983243100023292
2.1401241140631555,0.8065024072423582
3.9202973864847293,-1.1192453756413534
5.766085137142622,-0.13293887315958214
6.080634197020165,0.14678136615063092
3.806920243238602,-0.4291943008281033
3.781522212079731,-0.3246462741339371
5.999128203764793,0.5331733408016045
1.615664086655256,0.7260445180400819
6.2118977508939635,-0.9929356107016968
4.544828074087784,-0.6926317913370672
3.887173109143413,-1.0482407359365848
3.7694964812835994,-0.4397813391593889
5.563694476665457,-0.5352470642504078
5.703427585004792,-0.33666930644431325
5.865470897644864,-0.4129399476105305
3.6444834934257417,-0.22137984255059884
5.254926172022651,-0.9151671233343299
0.7580545811473709,1.30702888864842
2.861571048784347,0.0327575120724318
4.8084379127313674,-1.8352575991250009
1.9234764866095824,1.5278560280410018
1.1223255804204968,-0.48031368412902586
4.28569227434677,-0.5551957869606083
0.6152526386824911,0.4131558403572806
2.045163450833254,0.29465201189987955
2.7370709052724678,0.7509158574730724
2.76372134632987,-0.192500290994363
3.062954698451283,0.06773004026612972
0.3726200619970992,0.8561281760626702
4.2885363556678024,-0.7155397690171761
0.7779657261704098,0.9216063687770988
3.826602936337698,-1.1108452558878206
3.8256049108307737,-0.7359345074839088
3.9237530917500116,-0.8169820383255505
2.8891215189139823,0.5766627079649185
1.7712164292477124,0.883382424025121
0.02376340706223967,-0.7389068365581236
5.2597654733459915,-0.4050396907045161
1.916974412209354,0.5317724141682297
4.799210248986987,-1.5171616038147895
2.5742543695105646,0.5783958728533372
4.98535048785487,-1.7690394344677607
5.777972157379812,-0.20421863324609463
5.031858219128221,-0.7125216953464155
3.719577179490345,-0.4889688845338695
5.818256678778607,-0.3402057342859318
2.8925668623243337,0.06626313367703512
4.480509642672718,-1.0437143157894726
1.8339628935107433,0.7796489470768786
6.131993318368062,0.5397357470566833
0.7204771871979148,0.28877116646693013
4.718291518675402,-1.2470386329711245
2.0745479176762,0.9364170548790602
2.005370622050592,1.0676662115639706
5.6575268501219105,-0.44837799439005793
1.9637807756867083,1.4729537495939624
2.017259606538538,0.5849929224373893
0.9546006255953432,1.4375532696045576
4.575573719608284,-1.529044397497197
3.573821908049886,0.021425387739671897
1.1791915468997012,0.2217156194048172
2.300041129455384,0.03869621684560731
2.261119032839947,0.0710533495081801
3.719160007714154,-0.9943433559290071
2.848857378112958,0.04016707378778067
2.9988579989042656,-0.5886263017623523
4.133389013871383,-1.071717275722562
4.75433458513262,-1.1805322468919641
1.315894284334865,1.1881812316577247
2.2329152945816833,0.6677620273977796
2.495219709606198,0.38114318929387436
4.243750404223669,-1.7316442545017552
2.9005841624342867,-0.18509929110080278
2.729091441938608,0.27228373177908866
3.2511503148629104,-0.5182243535368639
5.862012190423507,0.507042056998942
3.5712677142470506,-0.7396050659224771
1.82935004936154,1.0545538690437393
5.046238306676038,-0.4345942240255425
0.8300897284046446,1.2241397695382377
3.28979658411661,-0.32799265295326674
3.9312354546878923,-0.45949162270126576
1.9775837296697925,0.5639017693760907
0.041401672847374366,0.41091500267791375
6.161652875993873,-0.6604396900485239
3.969124244842906,-0.6576981375265655
0.24796566589773547,0.7564211641623549
1.6623119872208956,0.5124050118510108
2.7922033894000626,-0.7127637732003145
0.8869572966440291,0.4510602241895687
0.09015485619681575,-0.19209023865218933
3.155528431906858,0.7409855494793149
3.8899182596452917,-1.126400204733622
